id,address,city,state,zip,country,lat,lon,type
340861,290 S. Wickham Rd,Melbourne,FL,32904,US,28.10219,-80.672855,Dunkin Donuts
340870,221 W. Hunting Park Ave,Philadelphia,PA,19140,US,40.014582,-75.130425,Dunkin Donuts
340872,4345 S Telegraph Rd,Dearborn Heights,MI,48125,US,42.278382,-83.270293,Dunkin Donuts
340873,7905 S. Cicero,Chicago,IL,60652,US,41.748709,-87.740921,Dunkin Donuts
340874,57 S. Franklin St,Holbrook,MA,2343,US,42.153136,-71.008508,Dunkin Donuts
340875,1028 Richmond Ave,Staunton,VA,24401,US,38.136131,-79.045779,Dunkin Donuts
340876,2366 Grand Concourse,Bronx,NY,10458,US,40.859114,-73.89857,Dunkin Donuts
340877,3146 S. Cicero Ave,Cicero,IL,60804,US,41.835091,-87.744168,Dunkin Donuts
340882,950 Kings Hwy,New Bedford,MA,2745,US,41.676226,-70.943113,Dunkin Donuts
340884,13847 Hull Street Rd,Midlothian,VA,23112,US,37.40547,-77.660187,Dunkin Donuts
340885,895 Bald Hill Rd,Warwick,RI,2886,US,41.714629,-71.488525,Dunkin Donuts
340889,3528 S Leavitt St,Chicago,IL,60609,US,41.829081,-87.680117,Dunkin Donuts
340892,1713 W. Polk St,Chicago,IL,60612,US,41.871457,-87.669519,Dunkin Donuts
340893,5801 N River Rd,Rosemont,IL,60018,US,41.984423,-87.860293,Dunkin Donuts
340897,230 S State St,Chicago,IL,60604,US,41.878592,-87.627788,Dunkin Donuts
340898,1612 Benson Ave,Evanston,IL,60201,US,42.047285,-87.683444,Dunkin Donuts
340900,4800 W Lake St,Chicago,IL,60644,US,41.886681,-87.745374,Dunkin Donuts
340901,4645 N Western Ave,Chicago,IL,60625,US,41.966264,-87.688661,Dunkin Donuts
340904,490-528 West Main St,Meriden,CT,6450,US,41.54029,-72.821382,Dunkin Donuts
340906,434 Main Ave #452,Wallington,NJ,7057,US,40.857993,-74.101304,Dunkin Donuts
340908,132 Nassau St,New York,NY,10038,US,40.711056,-74.006579,Dunkin Donuts
340910,369 Lafayette Rd,Hampton,NH,3842,US,42.939014,-70.838237,Dunkin Donuts
340911,2055 N Reading Rd,Denver,PA,17517,US,40.22116,-76.09791,Dunkin Donuts
340931,830 Route 100 N,Bechtelsville,PA,19505,US,40.361632,-75.626448,Dunkin Donuts
340933,11325 N Williams St,Dunnellon,FL,34432,US,29.059092,-82.454687,Dunkin Donuts
340935,55 Raritan Ave,Highland Park,NJ,8904,US,40.498104,-74.434075,Dunkin Donuts
340936,817 Clifton Ave,Clifton,NJ,7013,US,40.866515,-74.157572,Dunkin Donuts
340938,70 Whittier Highway,Moultonborough,NH,3254,US,43.71217,-71.4526,Dunkin Donuts
340939,1945 Liberty Rd,Eldersburg,MD,21784,US,39.397015,-76.92604,Dunkin Donuts
340940,2173 Sw Gatlin Blvd,Port Saint Lucie,FL,34953,US,27.264274,-80.408188,Dunkin Donuts
340941,2090 W. Atlantic Ave,Delray Beach,FL,33445,US,26.459055,-80.094125,Dunkin Donuts
340942,1185 S. Broad St,Brooksville,FL,34601,US,28.542505,-82.402577,Dunkin Donuts
340943,1 Midway Shopping Ctr,Rehoboth Beach,DE,19971,US,38.702001,-75.096155,Dunkin Donuts
340946,17 Melnea Cass Blvd,Boston,MA,2119,US,42.33139,-71.07497,Dunkin Donuts
340947,411 Violet Ave,Poughkeepsie,NY,12601,US,41.740296,-73.910137,Dunkin Donuts
340950,180 River Rd.,Lisbon,CT,6351,US,41.584071,-71.995132,Dunkin Donuts
340951,Pa Rt 18 Walmart Plaza,Monaca,PA,15061,US,40.682187,-80.289599,Dunkin Donuts
340952,2150 Chili Ave,Rochester,NY,14624,US,43.132503,-77.688257,Dunkin Donuts
340953,550 Providence Hwy,Walpole,MA,2081,US,42.14342,-71.21604,Dunkin Donuts
340955,474 Boston Post Rd,North Windham,CT,6256,US,41.743738,-72.172028,Dunkin Donuts
340956,863 Harvest Ln,Williston,VT,5495,US,44.441553,-73.121774,Dunkin Donuts
340957,103 North Caroline St,Herkimer,NY,13350,US,43.021453,-74.997579,Dunkin Donuts
340959,1100 New Haven Rd,Naugatuck,CT,6770,US,41.468572,-73.023751,Dunkin Donuts
340960,12080 S. Jog Rd,Boynton Beach,FL,33437,US,26.498165,-80.1463,Dunkin Donuts
340969,801 Thompsonville Rd,Suffield,CT,6078,US,41.996795,-72.616061,Dunkin Donuts
340970,10770 W. Indianapolis Blvd,Hammond,IN,46320,US,41.698862,-87.520956,Dunkin Donuts
340977,90-15 Queens Blvd.,Elmhurst,NY,11373,US,40.734344,-73.870849,Dunkin Donuts
340982,7742 Lakeshore Blvd,Mentor,OH,44060,US,41.704638,-81.362991,Dunkin Donuts
340985,274 Eastchester Drive,High Point,NC,27262,US,35.983049,-80.017319,Dunkin Donuts
340986,300 Washington Blvd N,Sarasota,FL,34236,US,27.339457,-82.530818,Dunkin Donuts
340987,660 Woodbury-Glassboro Rd,Sewell,NJ,8080,US,39.76321,-75.133539,Dunkin Donuts
340988,2060 Springdale Rd,Cherry Hill,NJ,8003,US,39.91619,-74.965767,Dunkin Donuts
340995,231 Main St,Ashaway,RI,2804,US,41.42583,-71.78413,Dunkin Donuts
341004,164 Granite St,Westerly,RI,2891,US,41.367946,-71.818736,Dunkin Donuts
341010,1023 North Main St,Fall River,MA,2720,US,41.715152,-71.154977,Dunkin Donuts
341045,11200 East M. L. King Blvd,Seffner,FL,33584,US,27.981986,-82.310211,Dunkin Donuts
341048,2815 Middle Country Rd,Lake Grove,NY,11755,US,40.860142,-73.112333,Dunkin Donuts
341050,10801 Grand Central Pkwy,East Elmhurst,NY,11369,US,40.76529,-73.86182,Dunkin Donuts
341051,10702 Grand Central Pky East,East Elmhurst,NY,11369,US,40.76747,-73.86489,Dunkin Donuts
341053,355 Washington St,Pembroke,MA,2359,US,42.08865,-70.79159,Dunkin Donuts
341054,970 W. Pershing Rd,Chicago,IL,60609,US,41.823577,-87.650196,Dunkin Donuts
341058,184 Kinderkamack Rd Unit D,Park Ridge,NJ,7656,US,41.036539,-74.03167,Dunkin Donuts
341059,3319 Fulton St,Brooklyn,NY,11208,US,40.683502,-73.873018,Dunkin Donuts
341060,1909 E. Bearss Ave,Tampa,FL,33613,US,28.080127,-82.437275,Dunkin Donuts
341061,183 State Route 15,Lafayette,NJ,7848,US,41.109333,-74.70187,Dunkin Donuts
341064,7389 Utica Blvd,Lowville,NY,13367,US,43.777309,-75.481447,Dunkin Donuts
341066,815 Grand Army Highway,Somerset,MA,2726,US,41.730578,-71.169441,Dunkin Donuts
341067,7028 S. US Hwy 301,Riverview,FL,33578,US,27.878029,-82.326234,Dunkin Donuts
341068,949 Albany Ave,Hartford,CT,6112,US,41.780549,-72.692071,Dunkin Donuts
341069,597 Farmington Ave,Bristol,CT,6010,US,41.69047,-72.92403,Dunkin Donuts
341073,14855 Telegraph Rd,Redford,MI,48239,US,42.395973,-83.277869,Dunkin Donuts
341077,7171 Phillips Highway,Jacksonville,FL,32256,US,30.242345,-81.597849,Dunkin Donuts
341086,1089 Concord Tpke,Concord,MA,1742,US,42.446704,-71.358998,Dunkin Donuts
341094,8 Gooding Ave,Bristol,RI,2809,US,41.692067,-71.278619,Dunkin Donuts
341096,22 Beacon St,Boston,MA,2108,US,42.357872,-71.062811,Dunkin Donuts
341097,8305 Ice Crystal Drive,Scaggsville,MD,20723,US,39.144235,-76.898132,Dunkin Donuts
341102,140 E. 170th St,Bronx,NY,10452,US,40.839013,-73.9149,Dunkin Donuts
341116,1126 Capitol Trl,Newark,DE,19711,US,39.696322,-75.712704,Dunkin Donuts
341117,8434 W Oakland Park Blvd,Sunrise,FL,33351,US,26.166859,-80.26285,Dunkin Donuts
341118,12432 W Atlantic Blvd,Coral Springs,FL,33071,US,26.232745,-80.293411,Dunkin Donuts
341135,200 Terminal Dr,East Boston,MA,2128,US,42.366257,-71.016062,Dunkin Donuts
341136,1687 Crystal Square Arc,Arlington,VA,22202,US,38.860159,-77.049851,Dunkin Donuts
341139,395 Hudson St,New York,NY,10014,US,40.729354,-74.007149,Dunkin Donuts
341141,779 Newfield St,Middletown,CT,6457,US,41.580376,-72.672943,Dunkin Donuts
341143,711 Bliss Road,Longmeadow,MA,1106,US,42.055991,-72.55415,Dunkin Donuts
341144,8147 West Joliet Road,Mc Cook,IL,60525,US,41.802691,-87.825031,Dunkin Donuts
341149,1850 W. Blue Heron Blvd.,Riviera Beach,FL,33404,US,26.78198,-80.08507,Dunkin Donuts
341150,1578 3rd Street SW,Winter Haven,FL,33880,US,28.006318,-81.730541,Dunkin Donuts
341152,1111 N. Hamilton Rd,Gahanna,OH,43230,US,40.048236,-82.864542,Dunkin Donuts
341153,3601 W. Grand Ave,Chicago,IL,60651,US,41.902307,-87.717046,Dunkin Donuts
341155,811 SE 10th St,Deerfield Beach,FL,33441,US,26.304699,-80.093399,Dunkin Donuts
341156,7775 Preserve Lane,Naples,FL,34119,US,26.27372,-81.70982,Dunkin Donuts
341157,950 Lumsden Rd,Brandon,FL,33511,US,27.923703,-82.299288,Dunkin Donuts
341158,13000 Treeline Ave. South,Fort Myers,FL,33913,US,26.546951,-81.787083,Dunkin Donuts
341161,510 Main St,Little Falls,NJ,7424,US,40.885697,-74.245417,Dunkin Donuts
341165,5003 Honeygo Center Dr,Perry Hall,MD,21128,US,39.404827,-76.444291,Dunkin Donuts
341167,4017-59 N. 5th St,Philadelphia,PA,19140,US,40.012523,-75.135591,Dunkin Donuts
341168,5133 South Blvd,Charlotte,NC,28217,US,35.166511,-80.875731,Dunkin Donuts
341169,1760 Easton Ave,Somerset,NJ,8873,US,40.535383,-74.506962,Dunkin Donuts
341179,498 Mystic Ave,Somerville,MA,2145,US,42.391224,-71.085983,Dunkin Donuts
341191,233 N. Franklin Turnpike,Ramsey,NJ,7446,US,41.065863,-74.134681,Dunkin Donuts
341192,1320 Hutchinson River Pkwy,Bronx,NY,10461,US,40.850213,-73.837108,Dunkin Donuts
341194,1325 Hutchinson River Pkwy,Bronx,NY,10461,US,40.845561,-73.838463,Dunkin Donuts
341210,2561 Peters Creek Pkwy,Winston Salem,NC,27127,US,36.062727,-80.257959,Dunkin Donuts
341211,2241 Lancaster Pike,Shillington,PA,19607,US,40.306005,-75.977859,Dunkin Donuts
341218,5272 Frankford Ave,Philadelphia,PA,19124,US,40.023195,-75.076928,Dunkin Donuts
341222,5641 Clark Rd,Sarasota,FL,34233,US,27.26953,-82.45778,Dunkin Donuts
341233,5021 South State Road 7,Davie,FL,33314,US,26.062299,-80.208099,Dunkin Donuts
341236,2677 Celanese Rd,Rock Hill,SC,29732,US,34.975804,-81.024959,Dunkin Donuts
341237,5050 W. Grand Ave,Chicago,IL,60639,US,41.916756,-87.752632,Dunkin Donuts
341241,5760 Transit Rd,Depew,NY,14043,US,42.912162,-78.6972,Dunkin Donuts
341244,91-23 Queens Blvd,Elmhurst,NY,11373,US,40.733567,-73.869722,Dunkin Donuts
341245,1791 Dutch Broadway,Elmont,NY,11003,US,40.689316,-73.708547,Dunkin Donuts
341251,2801 Rt 42,Turnersville,NJ,8081,US,39.721647,-75.026342,Dunkin Donuts
341252,42876 Truro Parish Dr,Ashburn,VA,20148,US,39.017562,-77.518787,Dunkin Donuts
341255,9 Mahanoy Ave,Tamaqua,PA,18252,US,40.82371,-75.980748,Dunkin Donuts
341258,583 Lisbon St,Lisbon Falls,ME,4252,US,44.005039,-70.072534,Dunkin Donuts
341282,103 W. Main St,Norton,MA,2766,US,41.96167,-71.198881,Dunkin Donuts
341284,3317 Chambers Rd,Horseheads,NY,14845,US,42.160476,-76.878552,Dunkin Donuts
341285,4644 W Diversey,Chicago,IL,60639,US,41.931919,-87.743527,Dunkin Donuts
341286,436 Station Ave,South Yarmouth,MA,2664,US,41.684735,-70.207095,Dunkin Donuts
341294,443 Hartford Rd,Manchester,CT,6040,US,41.764547,-72.540823,Dunkin Donuts
341296,2490 Whitney Ave,Hamden,CT,6518,US,41.387376,-72.900677,Dunkin Donuts
341304,150 Leeman Hwy,Bath,ME,4530,US,43.908501,-69.826001,Dunkin Donuts
341305,1 Cheltenham Drive,Wyomissing,PA,19610,US,40.341506,-75.98863,Dunkin Donuts
341309,881 W. Butler Pike,Ambler,PA,19002,US,40.14001,-75.243609,Dunkin Donuts
341313,10310 Wilmington St,Huntersville,NC,28078,US,35.411391,-80.856112,Dunkin Donuts
341314,76 Main Rd N,Hampden,ME,4444,US,44.745338,-68.838136,Dunkin Donuts
341315,565 West Main St,Springville,NY,14141,US,42.509404,-78.688207,Dunkin Donuts
341316,13328 Philmont Rd,Philadelphia,PA,19116,US,40.129096,-75.023269,Dunkin Donuts
341317,4 North St,Bayonne,NJ,7002,US,40.654449,-74.129337,Dunkin Donuts
341318,855 East State St,Olean,NY,14760,US,42.075403,-78.411519,Dunkin Donuts
341327,12915 Wisteria Dr,Germantown,MD,20874,US,39.177782,-77.26971,Dunkin Donuts
341348,2675 North Jerusalem Rd,East Meadow,NY,11554,US,40.706219,-73.536018,Dunkin Donuts
341350,1050 Stony Hill Rd,Yardley,PA,19067,US,40.233006,-74.885043,Dunkin Donuts
341351,895 Southbridge St,Auburn,MA,1501,US,42.175646,-71.874879,Dunkin Donuts
341357,767 Cromwell Ave,Rocky Hill,CT,6067,US,41.64982,-72.679324,Dunkin Donuts
341358,903-905 Blue Hills Ave,Bloomfield,CT,6002,US,41.81455,-72.695089,Dunkin Donuts
341360,25 Light St,Baltimore,MD,21202,US,39.288414,-76.613481,Dunkin Donuts
341362,460 Elizabeth Ave,Elizabeth,NJ,7206,US,40.653921,-74.197941,Dunkin Donuts
341381,951 Brock Ave,New Bedford,MA,2744,US,41.613771,-70.917982,Dunkin Donuts
341382,3216 N. Broad St.,Philadelphia,PA,19140,US,40.002116,-75.15297,Dunkin Donuts
341388,5 Centre St. Unit B,Sparta,NJ,7871,US,41.030853,-74.634843,Dunkin Donuts
341390,81 Baltimore Pike,Avondale,PA,19311,US,39.823165,-75.780979,Dunkin Donuts
341391,260 Talmadge Rd,Edison,NJ,8817,US,40.541445,-74.398327,Dunkin Donuts
341392,101 Pulaski Rd,Kings Park,NY,11754,US,40.88463,-73.260922,Dunkin Donuts
341394,3110 S. Florida Ave,Lakeland,FL,33803,US,28.007077,-81.956841,Dunkin Donuts
341396,932 Lynnfield St,Lynn,MA,1904,US,42.511954,-70.991884,Dunkin Donuts
341399,84 Route 101a,Amherst,NH,3031,US,42.811844,-71.580263,Dunkin Donuts
341400,2297 Brown Ave,Manchester,NH,3103,US,42.941973,-71.452404,Dunkin Donuts
341401,10 Washington St,Norwell,MA,2061,US,42.173665,-70.883041,Dunkin Donuts
341402,1111 Park Ave,Cranston,RI,2910,US,41.782874,-71.447155,Dunkin Donuts
341407,1588 Mineral Spring Ave,North Providence,RI,2904,US,41.86442,-71.447581,Dunkin Donuts
341408,122 S Arlington Heights Rd,Arlington Heights,IL,60005,US,42.079958,-87.98072,Dunkin Donuts
341409,13585 Minnieville Rd,Woodbridge,VA,22192,US,38.653811,-77.310367,Dunkin Donuts
341410,13007 20th Ave,College Point,NY,11356,US,40.78197,-73.8383,Dunkin Donuts
341412,109 E Main St,Bound Brook,NJ,8805,US,40.561605,-74.532843,Dunkin Donuts
341413,929 Amsterdam Ave,New York,NY,10025,US,40.800053,-73.965594,Dunkin Donuts
341421,5190 Us Route 5,Westminster,VT,5158,US,43.085596,-72.439063,Dunkin Donuts
341430,10902 Boulevard Circle,Owings Mills,MD,21117,US,39.433592,-76.78007,Dunkin Donuts
341432,722 S. Rt. 83,Mundelein,IL,60060,US,42.253228,-88.01988,Dunkin Donuts
341447,38 Winter St,Weymouth,MA,2188,US,42.199678,-70.954985,Dunkin Donuts
341449,8235 Calumet Ave,Munster,IN,46321,US,41.563218,-87.50864,Dunkin Donuts
341450,3600 Broadway,New York,NY,10031,US,40.828322,-73.948765,Dunkin Donuts
341459,675 River St,Paterson,NJ,7524,US,40.936266,-74.154002,Dunkin Donuts
341461,420 Buckland Hills Dr,Manchester,CT,6042,US,41.80664,-72.538252,Dunkin Donuts
341462,680 Connecticut Ave,Norwalk,CT,6854,US,41.095495,-73.449421,Dunkin Donuts
341473,615 Meadow St,Littleton,NH,3561,US,44.307424,-71.801479,Dunkin Donuts
341476,125 Danbury Rd,Ridgefield,CT,6877,US,41.294444,-73.494764,Dunkin Donuts
341477,538 West Main St,Norwich,CT,6360,US,41.517347,-72.097667,Dunkin Donuts
341478,425 East St,Pittsfield,MA,1201,US,42.447357,-73.245521,Dunkin Donuts
341481,316 Lowell St,Wilmington,MA,1887,US,42.53895,-71.139002,Dunkin Donuts
341482,285 Plainfield Rd,West Lebanon,NH,3784,US,43.624588,-72.325542,Dunkin Donuts
341486,380 Us Route 2 East,Wilton,ME,4294,US,44.592796,-70.206352,Dunkin Donuts
341487,434-1 Main St,Damariscotta,ME,4543,US,44.034986,-69.513355,Dunkin Donuts
341488,1450 N Main Street,Fuquay Varina,NC,27526,US,35.593968,-78.76828,Dunkin Donuts
341499,5614 US Highway 98 N,Lakeland,FL,33809,US,28.116114,-81.974317,Dunkin Donuts
341500,38 Sterling Ave,Mount Pocono,PA,18344,US,41.128521,-75.361096,Dunkin Donuts
341501,100 Chambers St,New York,NY,10007,US,40.714744,-74.007839,Dunkin Donuts
341502,129 Weston St,Hartford,CT,6120,US,41.790025,-72.661921,Dunkin Donuts
341507,905 Farmington Ave,West Hartford,CT,6119,US,41.762951,-72.73785,Dunkin Donuts
341508,380 Colman St,New London,CT,6320,US,41.359264,-72.11608,Dunkin Donuts
341519,6026 Washington Ave,Racine,WI,53406,US,42.71965,-87.854199,Dunkin Donuts
341523,596 Shrewsbury Ave,Tinton Falls,NJ,7701,US,40.328701,-74.074646,Dunkin Donuts
341527,970 Laraway Rd,New Lenox,IL,60451,US,41.482813,-87.984048,Dunkin Donuts
341529,10629 N. Scottsdale Road,Scottsdale,AZ,85254,US,33.582789,-111.924391,Dunkin Donuts
341536,616 23rd St.,Washington,DC,20052,US,38.897503,-77.050196,Dunkin Donuts
341542,3211 Route 38,Mount Laurel,NJ,8054,US,39.970225,-74.883465,Dunkin Donuts
341545,2201 Old Bridge Rd,Lake Ridge,VA,22192,US,38.677699,-77.279963,Dunkin Donuts
341546,130 Marketplace Blvd,Hamilton Township,NJ,8691,US,40.192094,-74.64272,Dunkin Donuts
341548,842 Williamson Rd,Mooresville,NC,28117,US,35.555285,-80.861268,Dunkin Donuts
341554,342 Broadway,Lawrence,MA,1841,US,42.710808,-71.173183,Dunkin Donuts
341555,1024 1st Avenue,New York,NY,10022,US,40.757716,-73.963245,Dunkin Donuts
341557,1982 N Clybourn,Chicago,IL,60614,US,41.917152,-87.658419,Dunkin Donuts
341558,221 Main St,Gardner,MA,1440,US,42.57158,-71.99427,Dunkin Donuts
341562,751 E. Squantum St,North Quincy,MA,2171,US,42.297276,-71.0157,Dunkin Donuts
341563,5605 N Tryon St,Charlotte,NC,28213,US,35.262625,-80.773082,Dunkin Donuts
341568,440 Riverside Rd,Thompson,CT,6277,US,41.958513,-71.884886,Dunkin Donuts
341569,45 Storey Ave,Newburyport,MA,1950,US,42.820813,-70.906259,Dunkin Donuts
341574,1556 Ralph Ave,Brooklyn,NY,11236,US,40.639007,-73.919268,Dunkin Donuts
341627,1009 Smith St,Providence,RI,2908,US,41.842621,-71.445005,Dunkin Donuts
341629,800 Crossings Blvd,Elverson,PA,19520,US,40.153191,-75.860039,Dunkin Donuts
341631,575 West Center St,West Bridgewater,MA,2379,US,42.013149,-71.049157,Dunkin Donuts
341632,76 South St,Hopkinton,MA,1748,US,42.205275,-71.545012,Dunkin Donuts
341634,399 Great Plain Ave,Needham,MA,2492,US,42.275672,-71.214395,Dunkin Donuts
341635,1118 Broad St,Newark,NJ,7102,US,40.723394,-74.179308,Dunkin Donuts
341637,7001 Matthews Mint Hill Rd,Mint Hill,NC,28227,US,35.172945,-80.658129,Dunkin Donuts
341639,3197 Horseblock Road,Medford,NY,11763,US,40.825168,-72.982105,Dunkin Donuts
341640,1504 S Nova Rd,Daytona Beach,FL,32114,US,29.177213,-81.029152,Dunkin Donuts
341641,3000 Lake Washington Rd,Melbourne,FL,32934,US,28.14693,-80.672844,Dunkin Donuts
341643,Route 6,Peekskill,NY,10566,US,41.30467,-73.880138,Dunkin Donuts
341646,13510 Cypress Glenn Lane,Tampa,FL,33637,US,28.069528,-82.362767,Dunkin Donuts
341661,11575 Us Highway 1 Ste 85,Palm Beach Gardens,FL,33408,US,26.8454,-80.061333,Dunkin Donuts
341662,2221 Santa Barbara Blvd,Cape Coral,FL,33991,US,26.610163,-81.973735,Dunkin Donuts
341663,1305 S. Military Trail,Deerfield Beach,FL,33442,US,26.301149,-80.134178,Dunkin Donuts
341667,511 West Side Ave,Jersey City,NJ,7304,US,40.718371,-74.083818,Dunkin Donuts
341676,871 Washington St,Stoughton,MA,2072,US,42.121544,-71.101516,Dunkin Donuts
341677,304 Belmont St,Brockton,MA,2301,US,42.07832,-71.031113,Dunkin Donuts
341678,78 Summer St,Kingston,MA,2364,US,41.998185,-70.730386,Dunkin Donuts
341679,1599 St Nicholas Ave,New York,NY,10040,US,40.854873,-73.929792,Dunkin Donuts
341685,10 Andrews Parkway,Devens,MA,1432,US,42.540042,-71.613552,Dunkin Donuts
341687,265 South Meadow Rd,Plymouth,MA,2360,US,41.912766,-70.733139,Dunkin Donuts
341694,103 East Main St,Canton,NY,13617,US,44.597322,-75.148119,Dunkin Donuts
341695,1001 E. Western Reserve Road,Youngstown,OH,44514,US,40.98743,-80.633315,Dunkin Donuts
341697,24 Newbridge Rd,Hicksville,NY,11801,US,40.76768,-73.52768,Dunkin Donuts
341698,3355 Post Rd,Southport,CT,6890,US,41.138253,-73.291038,Dunkin Donuts
341699,782 Federal Rd,Brookfield,CT,6804,US,41.479917,-73.4091,Dunkin Donuts
341721,364 Hallstead Plaza,Hallstead,PA,18822,US,41.9661,-75.741565,Dunkin Donuts
341722,30 Memorial Dr,Avon,MA,2322,US,42.122,-71.033141,Dunkin Donuts
341723,220 Salem Turnpike,Norwich,CT,6360,US,41.50511,-72.12277,Dunkin Donuts
341724,279 Troy Rd,Rensselaer,NY,12061,US,42.642096,-73.700119,Dunkin Donuts
341725,311 Route 9w,Glenmont,NY,12077,US,42.608941,-73.792463,Dunkin Donuts
341726,132 Market St,Potsdam,NY,13676,US,44.679217,-74.986684,Dunkin Donuts
341727,9240 State Rd,Philadelphia,PA,19114,US,40.046573,-74.99412,Dunkin Donuts
341728,155 Dorset St,Burlington,VT,5403,US,44.465611,-73.183932,Dunkin Donuts
341729,303 N. Main St,Rochester,NH,3867,US,43.31366,-70.99395,Dunkin Donuts
341730,427 S Stark Hwy,Weare,NH,3281,US,43.044054,-71.68212,Dunkin Donuts
341732,1 Elliot Way,Manchester,NH,3103,US,42.983917,-71.437869,Dunkin Donuts
341734,5075 Darrow Rd,Hudson,OH,44236,US,41.202934,-81.4404,Dunkin Donuts
341737,2106 S Arlington Heights Rd,Arlington Heights,IL,60005,US,42.047036,-87.98275,Dunkin Donuts
341739,1345 N. Pulaski Rd,Chicago,IL,60651,US,41.905639,-87.725983,Dunkin Donuts
341740,300 E. Randolph St,Chicago,IL,60601,US,41.884842,-87.6201,Dunkin Donuts
341761,2959 W. Jefferson St,Joliet,IL,60435,US,41.522484,-88.155042,Dunkin Donuts
341762,4152 W. 167th St,Oak Forest,IL,60452,US,41.586454,-87.717177,Dunkin Donuts
341766,3682 State Hwy 30,Broadalbin,NY,12025,US,43.047869,-74.217729,Dunkin Donuts
341768,668 Route 70 West,Brick,NJ,8723,US,40.060852,-74.141498,Dunkin Donuts
341769,203 Avenue U,Brooklyn,NY,11223,US,40.596734,-73.976713,Dunkin Donuts
341770,441 3rd Ave,New Smyrna Beach,FL,32169,US,29.028774,-80.901877,Dunkin Donuts
341774,1399 Maine St,Poland,ME,4274,US,44.069573,-70.407314,Dunkin Donuts
341775,204 Maple St,Cornish,ME,4020,US,43.802881,-70.823283,Dunkin Donuts
341778,1552 Rand Rd,Des Plaines,IL,60016,US,42.047366,-87.88513,Dunkin Donuts
341789,100 Service Rd,East Boston,MA,2128,US,42.369441,-71.023596,Dunkin Donuts
341790,51 East 34th St,New York,NY,10016,US,40.747576,-73.982311,Dunkin Donuts
341791,156 Iyannough Rd,Hyannis,MA,2601,US,41.659792,-70.275691,Dunkin Donuts
341794,343 Scenic Hwy,Buzzards Bay,MA,2532,US,41.751989,-70.593622,Dunkin Donuts
341798,424 Boston Post Rd,New Haven,CT,6516,US,41.291113,-72.96432,Dunkin Donuts
341799,2351 N. Powerline Rd,Pompano Beach,FL,33064,US,26.259887,-80.152426,Dunkin Donuts
341800,750 Straits Tpk,Watertown,CT,6708,US,41.571376,-73.099638,Dunkin Donuts
341801,677 Central Ave,Albany,NY,12206,US,42.675937,-73.785168,Dunkin Donuts
341802,12397 Sheridan St,Cooper City,FL,33026,US,26.03008,-80.31138,Dunkin Donuts
341804,25 Route 59,Nyack,NY,10960,US,41.093077,-73.932686,Dunkin Donuts
341830,699 Morris Park Ave,Bronx,NY,10462,US,40.845243,-73.866268,Dunkin Donuts
341831,417 Washington St Suite M,Boston,MA,2108,US,42.355852,-71.06019,Dunkin Donuts
341835,30 W Main St,Washingtonville,NY,10992,US,41.427453,-74.169134,Dunkin Donuts
341836,14 North Airmont Rd,Suffern,NY,10901,US,41.114771,-74.113928,Dunkin Donuts
341842,573 Lafayette Ave,Brooklyn,NY,11205,US,40.690075,-73.951629,Dunkin Donuts
341846,400 Luis Munoz Martin Blvd,Jersey City,NJ,7302,US,40.722955,-74.038847,Dunkin Donuts
341847,1600 Woodbury Ave,Portsmouth,NH,3801,US,43.088948,-70.79058,Dunkin Donuts
341855,1516 Turnpike St,Stoughton,MA,2072,US,42.150374,-71.074809,Dunkin Donuts
341860,4880A NW 183rd St,Miami,FL,33055,US,25.939249,-80.279833,Dunkin Donuts
341863,1106 Hempstead Tpke,Franklin Square,NY,11010,US,40.708312,-73.681171,Dunkin Donuts
341870,2206 E. Brandon Blvd,Valrico,FL,33594,US,27.938471,-82.249426,Dunkin Donuts
341871,509 Cambridge St,Allston,MA,2134,US,42.353328,-71.13836,Dunkin Donuts
341872,16 Tremont St.,Boston,MA,2116,US,42.358925,-71.059678,Dunkin Donuts
341873,16 Sheep Davis Rd,Pembroke,NH,3275,US,43.179724,-71.488571,Dunkin Donuts
341874,545 Freeport St,Dorchester,MA,2124,US,42.292329,-71.048145,Dunkin Donuts
341876,20 Central Row,Hartford,CT,6103,US,41.765609,-72.672455,Dunkin Donuts
341877,648 S. Main St,Middletown,CT,6457,US,41.540019,-72.652871,Dunkin Donuts
341878,1949 Silas Deane Highway,Rocky Hill,CT,6067,US,41.673862,-72.647289,Dunkin Donuts
341880,69 Middlesex Tpke,Burlington,MA,1803,US,42.47533,-71.213361,Dunkin Donuts
341881,506 Pleasant St,Northampton,MA,1060,US,42.311241,-72.623943,Dunkin Donuts
341886,295 Blake St,New Haven,CT,6515,US,41.327413,-72.953125,Dunkin Donuts
341888,161 Berlin Rd,Cromwell,CT,6416,US,41.607033,-72.712289,Dunkin Donuts
341889,1240 Main St,Oxford,ME,4270,US,44.169543,-70.507808,Dunkin Donuts
341894,1215 Route 70,Lakewood,NJ,8701,US,40.054288,-74.179395,Dunkin Donuts
341895,15560 W. High St,Middlefield,OH,44062,US,41.463414,-81.086727,Dunkin Donuts
341896,2644 Fulton Dr.,Canton,OH,44718,US,40.825242,-81.398742,Dunkin Donuts
341897,36071 Chester Rd,Avon,OH,44011,US,41.466769,-82.020957,Dunkin Donuts
341899,1150 S. Broadway,Geneva,OH,44041,US,41.789272,-80.948101,Dunkin Donuts
