FiscalYear,MonthYear,Town,AdmMonth,FYMonthOrder,AdmYear,MonthTotal
2016,July-15,Stratford,7,1,2015,79
2016,August-15,Stratford,8,2,2015,61
2016,September-15,Stratford,9,3,2015,69
2016,October-15,Stratford,10,4,2015,62
2016,November-15,Stratford,11,5,2015,66
2016,December-15,Stratford,12,6,2015,57
2016,January-16,Stratford,1,7,2016,59
2016,February-16,Stratford,2,8,2016,64
2016,March-16,Stratford,3,9,2016,65
2016,April-16,Stratford,4,10,2016,61
2016,May-16,Stratford,5,11,2016,45
2016,June-16,Stratford,6,12,2016,67
2014,July-13,Suffield,7,1,2013,13
2014,August-13,Suffield,8,2,2013,11
2014,September-13,Suffield,9,3,2013,9
2014,October-13,Suffield,10,4,2013,11
2014,November-13,Suffield,11,5,2013,6
2014,December-13,Suffield,12,6,2013,12
2014,January-14,Suffield,1,7,2014,14
2014,February-14,Suffield,2,8,2014,11
2014,March-14,Suffield,3,9,2014,8
2014,April-14,Suffield,4,10,2014,11
2014,May-14,Suffield,5,11,2014,12
2014,June-14,Suffield,6,12,2014,7
2015,July-14,Thomaston,7,1,2014,16
2015,August-14,Thomaston,8,2,2014,15
2015,September-14,Thomaston,9,3,2014,14
2015,October-14,Thomaston,10,4,2014,15
2015,November-14,Thomaston,11,5,2014,11
2015,December-14,Thomaston,12,6,2014,10
2015,January-15,Thomaston,1,7,2015,20
2015,February-15,Thomaston,2,8,2015,11
2015,March-15,Thomaston,3,9,2015,17
2015,April-15,Thomaston,4,10,2015,14
2015,May-15,Thomaston,5,11,2015,14
2015,June-15,Thomaston,6,12,2015,14
2016,July-15,Thomaston,7,1,2015,9
2016,August-15,Thomaston,8,2,2015,6
2016,September-15,Thomaston,9,3,2015,10
2016,October-15,Thomaston,10,4,2015,14
2016,November-15,Thomaston,11,5,2015,11
2016,December-15,Thomaston,12,6,2015,13
2016,January-16,Thomaston,1,7,2016,17
2016,February-16,Thomaston,2,8,2016,10
2016,March-16,Thomaston,3,9,2016,26
2016,April-16,Thomaston,4,10,2016,11
2016,May-16,Thomaston,5,11,2016,12
2016,June-16,Thomaston,6,12,2016,11
2014,July-13,Thompson,7,1,2013,12
2014,August-13,Thompson,8,2,2013,18
2014,September-13,Thompson,9,3,2013,13
2014,October-13,Thompson,10,4,2013,10
2014,November-13,Thompson,11,5,2013,7
2014,December-13,Thompson,12,6,2013,6
2014,January-14,Thompson,1,7,2014,10
2014,February-14,Thompson,2,8,2014,10
2014,March-14,Thompson,3,9,2014,10
2014,April-14,Thompson,4,10,2014,15
2014,May-14,Thompson,5,11,2014,11
2014,June-14,Thompson,6,12,2014,7
2016,July-15,Thompson,7,1,2015,14
2016,August-15,Thompson,8,2,2015,15
2016,September-15,Thompson,9,3,2015,10
2016,October-15,Thompson,10,4,2015,17
2016,November-15,Thompson,11,5,2015,14
2016,December-15,Thompson,12,6,2015,7
2016,January-16,Thompson,1,7,2016,18
2016,February-16,Thompson,2,8,2016,12
2016,March-16,Thompson,3,9,2016,8
2016,April-16,Thompson,4,10,2016,9
2016,May-16,Thompson,5,11,2016,10
2016,June-16,Thompson,6,12,2016,12
2015,July-14,Tolland,7,1,2014,11
2015,August-14,Tolland,8,2,2014,9
2015,September-14,Tolland,9,3,2014,14
2015,October-14,Tolland,10,4,2014,7
2015,November-14,Tolland,11,5,2014,13
2015,December-14,Tolland,12,6,2014,11
2015,January-15,Tolland,1,7,2015,10
2015,February-15,Tolland,2,8,2015,9
2015,March-15,Tolland,3,9,2015,11
2015,April-15,Tolland,4,10,2015,9
2015,May-15,Tolland,5,11,2015,9
2015,June-15,Tolland,6,12,2015,10
2016,July-15,Tolland,7,1,2015,9
2016,August-15,Tolland,8,2,2015,9
2016,September-15,Tolland,9,3,2015,16
2016,October-15,Tolland,10,4,2015,9
2016,November-15,Tolland,11,5,2015,10
2016,December-15,Tolland,12,6,2015,12
2016,January-16,Tolland,1,7,2016,16
2016,February-16,Tolland,2,8,2016,16
2016,March-16,Tolland,3,9,2016,11
2016,April-16,Tolland,4,10,2016,8
2016,May-16,Tolland,5,11,2016,7
2016,June-16,Tolland,6,12,2016,11
2014,July-13,Torrington,7,1,2013,120
2014,August-13,Torrington,8,2,2013,133
2014,September-13,Torrington,9,3,2013,110
2014,October-13,Torrington,10,4,2013,146
2014,November-13,Torrington,11,5,2013,112
2014,December-13,Torrington,12,6,2013,99
2014,January-14,Torrington,1,7,2014,142
2014,February-14,Torrington,2,8,2014,119
2014,March-14,Torrington,3,9,2014,140
2014,April-14,Torrington,4,10,2014,137
2014,May-14,Torrington,5,11,2014,138
2014,June-14,Torrington,6,12,2014,154
2015,July-14,Torrington,7,1,2014,142
2015,August-14,Torrington,8,2,2014,129
2015,September-14,Torrington,9,3,2014,170
2015,October-14,Torrington,10,4,2014,168
2015,November-14,Torrington,11,5,2014,113
2015,December-14,Torrington,12,6,2014,122
2015,January-15,Torrington,1,7,2015,106
2015,February-15,Torrington,2,8,2015,127
2015,March-15,Torrington,3,9,2015,154
2015,April-15,Torrington,4,10,2015,152
2015,May-15,Torrington,5,11,2015,117
2015,June-15,Torrington,6,12,2015,143
2016,July-15,Torrington,7,1,2015,161
2016,August-15,Torrington,8,2,2015,168
2016,September-15,Torrington,9,3,2015,155
2016,October-15,Torrington,10,4,2015,178
2016,November-15,Torrington,11,5,2015,120
2016,December-15,Torrington,12,6,2015,169
2016,January-16,Torrington,1,7,2016,170
2016,February-16,Torrington,2,8,2016,148
2016,March-16,Torrington,3,9,2016,175
2016,April-16,Torrington,4,10,2016,152
2016,May-16,Torrington,5,11,2016,160
2016,June-16,Torrington,6,12,2016,152
2014,July-13,Trumbull,7,1,2013,27
2014,August-13,Trumbull,8,2,2013,33
2014,September-13,Trumbull,9,3,2013,26
2014,October-13,Trumbull,10,4,2013,25
2014,November-13,Trumbull,11,5,2013,31
2014,December-13,Trumbull,12,6,2013,30
2014,January-14,Trumbull,1,7,2014,33
2014,February-14,Trumbull,2,8,2014,27
2014,March-14,Trumbull,3,9,2014,26
2014,April-14,Trumbull,4,10,2014,24
2014,May-14,Trumbull,5,11,2014,30
2014,June-14,Trumbull,6,12,2014,25
2015,July-14,Trumbull,7,1,2014,31
2015,August-14,Trumbull,8,2,2014,22
2015,September-14,Trumbull,9,3,2014,36
2015,October-14,Trumbull,10,4,2014,31
2015,November-14,Trumbull,11,5,2014,24
2015,December-14,Trumbull,12,6,2014,30
2015,January-15,Trumbull,1,7,2015,19
2015,February-15,Trumbull,2,8,2015,19
2015,March-15,Trumbull,3,9,2015,37
2015,April-15,Trumbull,4,10,2015,26
2015,May-15,Trumbull,5,11,2015,26
2015,June-15,Trumbull,6,12,2015,26
2016,July-15,Trumbull,7,1,2015,32
2016,August-15,Trumbull,8,2,2015,27
2016,September-15,Trumbull,9,3,2015,19
2016,October-15,Trumbull,10,4,2015,20
2016,November-15,Trumbull,11,5,2015,18
2016,December-15,Trumbull,12,6,2015,24
2016,January-16,Trumbull,1,7,2016,28
2016,February-16,Trumbull,2,8,2016,28
2016,March-16,Trumbull,3,9,2016,35
2016,April-16,Trumbull,4,10,2016,23
2016,May-16,Trumbull,5,11,2016,24
2016,June-16,Trumbull,6,12,2016,25
2014,July-13,Vernon,7,1,2013,41
2014,August-13,Vernon,8,2,2013,35
2014,September-13,Vernon,9,3,2013,41
2014,October-13,Vernon,10,4,2013,34
2014,November-13,Vernon,11,5,2013,24
2014,December-13,Vernon,12,6,2013,48
2014,January-14,Vernon,1,7,2014,48
2014,February-14,Vernon,2,8,2014,38
2014,March-14,Vernon,3,9,2014,42
2014,April-14,Vernon,4,10,2014,37
2014,May-14,Vernon,5,11,2014,32
2014,June-14,Vernon,6,12,2014,39
2015,July-14,Vernon,7,1,2014,34
2015,August-14,Vernon,8,2,2014,41
2015,September-14,Vernon,9,3,2014,56
2015,October-14,Vernon,10,4,2014,45
2015,November-14,Vernon,11,5,2014,43
2015,December-14,Vernon,12,6,2014,34
2015,January-15,Vernon,1,7,2015,36
2015,February-15,Vernon,2,8,2015,33
2015,March-15,Vernon,3,9,2015,51
2015,April-15,Vernon,4,10,2015,55
2015,May-15,Vernon,5,11,2015,35
2015,June-15,Vernon,6,12,2015,53
2016,July-15,Vernon,7,1,2015,42
2016,August-15,Vernon,8,2,2015,47
2016,September-15,Vernon,9,3,2015,30
2016,October-15,Vernon,10,4,2015,35
2016,November-15,Vernon,11,5,2015,27
2016,December-15,Vernon,12,6,2015,35
2016,January-16,Vernon,1,7,2016,41
2016,February-16,Vernon,2,8,2016,51
2016,March-16,Vernon,3,9,2016,47
2016,April-16,Vernon,4,10,2016,41
2016,May-16,Vernon,5,11,2016,26
2016,June-16,Vernon,6,12,2016,41
2014,July-13,Wallingford,7,1,2013,47
2014,August-13,Wallingford,8,2,2013,53
2014,September-13,Wallingford,9,3,2013,40
2014,October-13,Wallingford,10,4,2013,69
2014,November-13,Wallingford,11,5,2013,41
2014,December-13,Wallingford,12,6,2013,37
2014,January-14,Wallingford,1,7,2014,41
2014,February-14,Wallingford,2,8,2014,38
2014,March-14,Wallingford,3,9,2014,45
2014,April-14,Wallingford,4,10,2014,51
2014,May-14,Wallingford,5,11,2014,47
2014,June-14,Wallingford,6,12,2014,85
2015,July-14,Wallingford,7,1,2014,44
2015,August-14,Wallingford,8,2,2014,53
2015,September-14,Wallingford,9,3,2014,61
2015,October-14,Wallingford,10,4,2014,63
2015,November-14,Wallingford,11,5,2014,35
2015,December-14,Wallingford,12,6,2014,98
2015,January-15,Wallingford,1,7,2015,82
2015,February-15,Wallingford,2,8,2015,42
2015,March-15,Wallingford,3,9,2015,57
2015,April-15,Wallingford,4,10,2015,45
2015,May-15,Wallingford,5,11,2015,40
2015,June-15,Wallingford,6,12,2015,40
2016,July-15,Wallingford,7,1,2015,41
2016,August-15,Wallingford,8,2,2015,49
2016,September-15,Wallingford,9,3,2015,59
2016,October-15,Wallingford,10,4,2015,39
2016,November-15,Wallingford,11,5,2015,44
2016,December-15,Wallingford,12,6,2015,38
2016,January-16,Wallingford,1,7,2016,43
2016,February-16,Wallingford,2,8,2016,55
2016,March-16,Wallingford,3,9,2016,52
2016,April-16,Wallingford,4,10,2016,79
2016,May-16,Wallingford,5,11,2016,51
2016,June-16,Wallingford,6,12,2016,40
2014,July-13,Waterbury,7,1,2013,468
2014,August-13,Waterbury,8,2,2013,422
2014,September-13,Waterbury,9,3,2013,395
2014,October-13,Waterbury,10,4,2013,478
2014,November-13,Waterbury,11,5,2013,368
2014,December-13,Waterbury,12,6,2013,370
2014,January-14,Waterbury,1,7,2014,418
2014,February-14,Waterbury,2,8,2014,360
2014,March-14,Waterbury,3,9,2014,483
2014,April-14,Waterbury,4,10,2014,448
2014,May-14,Waterbury,5,11,2014,427
2014,June-14,Waterbury,6,12,2014,460
2015,July-14,Waterbury,7,1,2014,486
2015,August-14,Waterbury,8,2,2014,423
2015,September-14,Waterbury,9,3,2014,465
2015,October-14,Waterbury,10,4,2014,496
2015,November-14,Waterbury,11,5,2014,422
2015,December-14,Waterbury,12,6,2014,469
2015,January-15,Waterbury,1,7,2015,473
2015,February-15,Waterbury,2,8,2015,399
2015,March-15,Waterbury,3,9,2015,506
2015,April-15,Waterbury,4,10,2015,482
2015,May-15,Waterbury,5,11,2015,434
2015,June-15,Waterbury,6,12,2015,501
2016,July-15,Waterbury,7,1,2015,481
2016,August-15,Waterbury,8,2,2015,489
2016,September-15,Waterbury,9,3,2015,462
2016,October-15,Waterbury,10,4,2015,502
2016,November-15,Waterbury,11,5,2015,394
2016,December-15,Waterbury,12,6,2015,442
2016,January-16,Waterbury,1,7,2016,466
2016,February-16,Waterbury,2,8,2016,465
2016,March-16,Waterbury,3,9,2016,573
2016,April-16,Waterbury,4,10,2016,513
2016,May-16,Waterbury,5,11,2016,482
2016,June-16,Waterbury,6,12,2016,478
2014,July-13,Waterford,7,1,2013,37
2014,August-13,Waterford,8,2,2013,29
2014,September-13,Waterford,9,3,2013,32
2014,October-13,Waterford,10,4,2013,28
2014,November-13,Waterford,11,5,2013,31
2014,December-13,Waterford,12,6,2013,27
2014,January-14,Waterford,1,7,2014,22
2014,February-14,Waterford,2,8,2014,27
2014,March-14,Waterford,3,9,2014,39
2014,April-14,Waterford,4,10,2014,30
2014,May-14,Waterford,5,11,2014,28
2014,June-14,Waterford,6,12,2014,28
2015,July-14,Waterford,7,1,2014,33
2015,August-14,Waterford,8,2,2014,37
2015,September-14,Waterford,9,3,2014,34
2015,October-14,Waterford,10,4,2014,34
2015,November-14,Waterford,11,5,2014,24
2015,December-14,Waterford,12,6,2014,31
2015,January-15,Waterford,1,7,2015,27
2015,February-15,Waterford,2,8,2015,25
2015,March-15,Waterford,3,9,2015,35
2015,April-15,Waterford,4,10,2015,30
2015,May-15,Waterford,5,11,2015,23
2015,June-15,Waterford,6,12,2015,27
2016,July-15,Waterford,7,1,2015,33
2016,August-15,Waterford,8,2,2015,24
2016,September-15,Waterford,9,3,2015,27
2016,October-15,Waterford,10,4,2015,20
2016,November-15,Waterford,11,5,2015,20
2016,December-15,Waterford,12,6,2015,24
2016,January-16,Waterford,1,7,2016,31
2016,February-16,Waterford,2,8,2016,30
2016,March-16,Waterford,3,9,2016,37
2016,April-16,Waterford,4,10,2016,27
2016,May-16,Waterford,5,11,2016,38
2016,June-16,Waterford,6,12,2016,19
2014,July-13,Watertown,7,1,2013,34
2014,August-13,Watertown,8,2,2013,37
2014,September-13,Watertown,9,3,2013,28
2014,October-13,Watertown,10,4,2013,31
2014,November-13,Watertown,11,5,2013,36
2014,December-13,Watertown,12,6,2013,28
2014,January-14,Watertown,1,7,2014,34
2014,February-14,Watertown,2,8,2014,27
2014,March-14,Watertown,3,9,2014,44
2014,April-14,Watertown,4,10,2014,37
2014,May-14,Watertown,5,11,2014,44
2014,June-14,Watertown,6,12,2014,33
2015,July-14,Watertown,7,1,2014,39
2015,August-14,Watertown,8,2,2014,35
2015,September-14,Watertown,9,3,2014,25
2015,October-14,Watertown,10,4,2014,37
2015,November-14,Watertown,11,5,2014,32
2015,December-14,Watertown,12,6,2014,56
2015,January-15,Watertown,1,7,2015,48
2015,February-15,Watertown,2,8,2015,32
2015,March-15,Watertown,3,9,2015,39
2015,April-15,Watertown,4,10,2015,31
2015,May-15,Watertown,5,11,2015,22
2015,June-15,Watertown,6,12,2015,33
2016,July-15,Watertown,7,1,2015,47
2016,August-15,Watertown,8,2,2015,24
2016,September-15,Watertown,9,3,2015,35
2016,October-15,Watertown,10,4,2015,27
2016,November-15,Watertown,11,5,2015,28
2016,December-15,Watertown,12,6,2015,42
2016,January-16,Watertown,1,7,2016,36
2016,February-16,Watertown,2,8,2016,29
2016,March-16,Watertown,3,9,2016,40
2016,April-16,Watertown,4,10,2016,34
2016,May-16,Watertown,5,11,2016,29
2016,June-16,Watertown,6,12,2016,52
2014,July-13,West Hartford,7,1,2013,59
2014,August-13,West Hartford,8,2,2013,60
2014,September-13,West Hartford,9,3,2013,54
2014,October-13,West Hartford,10,4,2013,70
2014,November-13,West Hartford,11,5,2013,51
2014,December-13,West Hartford,12,6,2013,56
2014,January-14,West Hartford,1,7,2014,59
2014,February-14,West Hartford,2,8,2014,36
2014,March-14,West Hartford,3,9,2014,50
2014,April-14,West Hartford,4,10,2014,51
2014,May-14,West Hartford,5,11,2014,57
2014,June-14,West Hartford,6,12,2014,72
2015,July-14,West Hartford,7,1,2014,57
2015,August-14,West Hartford,8,2,2014,61
2015,September-14,West Hartford,9,3,2014,43
2015,October-14,West Hartford,10,4,2014,54
2015,November-14,West Hartford,11,5,2014,40
2015,December-14,West Hartford,12,6,2014,49
2015,January-15,West Hartford,1,7,2015,47
2015,February-15,West Hartford,2,8,2015,47
2015,March-15,West Hartford,3,9,2015,59
2015,April-15,West Hartford,4,10,2015,44
2015,May-15,West Hartford,5,11,2015,48
2015,June-15,West Hartford,6,12,2015,59
2016,July-15,West Hartford,7,1,2015,59
2016,August-15,West Hartford,8,2,2015,47
2016,September-15,West Hartford,9,3,2015,56
2016,October-15,West Hartford,10,4,2015,54
2016,November-15,West Hartford,11,5,2015,41
2016,December-15,West Hartford,12,6,2015,58
2016,January-16,West Hartford,1,7,2016,54
2016,February-16,West Hartford,2,8,2016,38
2016,March-16,West Hartford,3,9,2016,55
2016,April-16,West Hartford,4,10,2016,51
2016,May-16,West Hartford,5,11,2016,51
2016,June-16,West Hartford,6,12,2016,35
2014,July-13,West Haven,7,1,2013,118
2014,August-13,West Haven,8,2,2013,90
2014,September-13,West Haven,9,3,2013,94
2014,October-13,West Haven,10,4,2013,103
2014,November-13,West Haven,11,5,2013,63
2014,December-13,West Haven,12,6,2013,71
2014,January-14,West Haven,1,7,2014,71
2014,February-14,West Haven,2,8,2014,73
2014,March-14,West Haven,3,9,2014,89
2014,April-14,West Haven,4,10,2014,94
2014,May-14,West Haven,5,11,2014,81
2014,June-14,West Haven,6,12,2014,110
2015,July-14,West Haven,7,1,2014,110
2015,August-14,West Haven,8,2,2014,109
2015,September-14,West Haven,9,3,2014,93
2015,October-14,West Haven,10,4,2014,118
2015,November-14,West Haven,11,5,2014,86
2015,December-14,West Haven,12,6,2014,98
2015,January-15,West Haven,1,7,2015,110
2015,February-15,West Haven,2,8,2015,117
2015,March-15,West Haven,3,9,2015,128
2015,April-15,West Haven,4,10,2015,102
2015,May-15,West Haven,5,11,2015,92
2015,June-15,West Haven,6,12,2015,97
2016,July-15,West Haven,7,1,2015,123
2016,August-15,West Haven,8,2,2015,102
2016,September-15,West Haven,9,3,2015,105
2016,October-15,West Haven,10,4,2015,105
2016,November-15,West Haven,11,5,2015,81
2016,December-15,West Haven,12,6,2015,85
2016,January-16,West Haven,1,7,2016,103
2016,February-16,West Haven,2,8,2016,110
2016,March-16,West Haven,3,9,2016,87
2016,April-16,West Haven,4,10,2016,102
2016,May-16,West Haven,5,11,2016,110
2016,June-16,West Haven,6,12,2016,79
2014,July-13,Westbrook,7,1,2013,14
2014,August-13,Westbrook,8,2,2013,16
2014,September-13,Westbrook,9,3,2013,16
2014,October-13,Westbrook,10,4,2013,15
2014,November-13,Westbrook,11,5,2013,10
2014,December-13,Westbrook,12,6,2013,6
2014,January-14,Westbrook,1,7,2014,10
2014,February-14,Westbrook,2,8,2014,9
2014,March-14,Westbrook,3,9,2014,17
2014,April-14,Westbrook,4,10,2014,18
2014,May-14,Westbrook,5,11,2014,12
2014,June-14,Westbrook,6,12,2014,7
2015,July-14,Westbrook,7,1,2014,15
2015,August-14,Westbrook,8,2,2014,10
2015,September-14,Westbrook,9,3,2014,12
2015,October-14,Westbrook,10,4,2014,9
2015,November-14,Westbrook,11,5,2014,12
2015,December-14,Westbrook,12,6,2014,9
2015,January-15,Westbrook,1,7,2015,9
2015,February-15,Westbrook,2,8,2015,9
2015,March-15,Westbrook,3,9,2015,12
2015,April-15,Westbrook,4,10,2015,7
2015,May-15,Westbrook,5,11,2015,7
2015,June-15,Westbrook,6,12,2015,12
2015,July-14,Westport,7,1,2014,13
2015,August-14,Westport,8,2,2014,9
2015,September-14,Westport,9,3,2014,11
2015,October-14,Westport,10,4,2014,13
2015,November-14,Westport,11,5,2014,7
2015,December-14,Westport,12,6,2014,16
2015,January-15,Westport,1,7,2015,15
2015,February-15,Westport,2,8,2015,12
2015,March-15,Westport,3,9,2015,9
2015,April-15,Westport,4,10,2015,15
2015,May-15,Westport,5,11,2015,16
2015,June-15,Westport,6,12,2015,17
2016,July-15,Westport,7,1,2015,15
2016,August-15,Westport,8,2,2015,10
2016,September-15,Westport,9,3,2015,10
2016,October-15,Westport,10,4,2015,9
2016,November-15,Westport,11,5,2015,10
2016,December-15,Westport,12,6,2015,8
2016,January-16,Westport,1,7,2016,6
2016,February-16,Westport,2,8,2016,8
2016,March-16,Westport,3,9,2016,10
2016,April-16,Westport,4,10,2016,7
2016,May-16,Westport,5,11,2016,16
2016,June-16,Westport,6,12,2016,12
2014,July-13,Wethersfield,7,1,2013,34
2014,August-13,Wethersfield,8,2,2013,30
2014,September-13,Wethersfield,9,3,2013,18
2014,October-13,Wethersfield,10,4,2013,29
2014,November-13,Wethersfield,11,5,2013,26
2014,December-13,Wethersfield,12,6,2013,24
2014,January-14,Wethersfield,1,7,2014,42
2014,February-14,Wethersfield,2,8,2014,30
2014,March-14,Wethersfield,3,9,2014,37
2014,April-14,Wethersfield,4,10,2014,23
2014,May-14,Wethersfield,5,11,2014,29
2014,June-14,Wethersfield,6,12,2014,30
2015,July-14,Wethersfield,7,1,2014,24
2015,August-14,Wethersfield,8,2,2014,27
2015,September-14,Wethersfield,9,3,2014,30
2015,October-14,Wethersfield,10,4,2014,27
2015,November-14,Wethersfield,11,5,2014,28
2015,December-14,Wethersfield,12,6,2014,19
2015,January-15,Wethersfield,1,7,2015,37
2015,February-15,Wethersfield,2,8,2015,24
2015,March-15,Wethersfield,3,9,2015,24
2015,April-15,Wethersfield,4,10,2015,36
2015,May-15,Wethersfield,5,11,2015,25
2015,June-15,Wethersfield,6,12,2015,29
2016,July-15,Wethersfield,7,1,2015,35
2016,August-15,Wethersfield,8,2,2015,39
2016,September-15,Wethersfield,9,3,2015,34
2016,October-15,Wethersfield,10,4,2015,42
2016,November-15,Wethersfield,11,5,2015,23
2016,December-15,Wethersfield,12,6,2015,40
2016,January-16,Wethersfield,1,7,2016,28
2016,February-16,Wethersfield,2,8,2016,19
2016,March-16,Wethersfield,3,9,2016,34
2016,April-16,Wethersfield,4,10,2016,17
2016,May-16,Wethersfield,5,11,2016,19
2016,June-16,Wethersfield,6,12,2016,29
2014,July-13,Winchester,7,1,2013,23
2014,August-13,Winchester,8,2,2013,35
2014,September-13,Winchester,9,3,2013,25
2014,October-13,Winchester,10,4,2013,41
2014,November-13,Winchester,11,5,2013,33
2014,December-13,Winchester,12,6,2013,27
2014,January-14,Winchester,1,7,2014,38
2014,February-14,Winchester,2,8,2014,30
2014,March-14,Winchester,3,9,2014,26
2014,April-14,Winchester,4,10,2014,34
2014,May-14,Winchester,5,11,2014,27
2014,June-14,Winchester,6,12,2014,28
2015,July-14,Winchester,7,1,2014,35
2015,August-14,Winchester,8,2,2014,30
2015,September-14,Winchester,9,3,2014,48
2015,October-14,Winchester,10,4,2014,34
2015,November-14,Winchester,11,5,2014,27
2015,December-14,Winchester,12,6,2014,25
2015,January-15,Winchester,1,7,2015,37
2015,February-15,Winchester,2,8,2015,23
2015,March-15,Winchester,3,9,2015,41
2015,April-15,Winchester,4,10,2015,35
2015,May-15,Winchester,5,11,2015,34
2015,June-15,Winchester,6,12,2015,48
2016,July-15,Winchester,7,1,2015,27
2016,August-15,Winchester,8,2,2015,44
2016,September-15,Winchester,9,3,2015,32
2016,October-15,Winchester,10,4,2015,38
2016,November-15,Winchester,11,5,2015,20
2016,December-15,Winchester,12,6,2015,33
2016,January-16,Winchester,1,7,2016,29
2016,February-16,Winchester,2,8,2016,34
2016,March-16,Winchester,3,9,2016,33
2016,April-16,Winchester,4,10,2016,28
2016,May-16,Winchester,5,11,2016,41
2016,June-16,Winchester,6,12,2016,31
2014,July-13,Windham,7,1,2013,139
2014,August-13,Windham,8,2,2013,144
2014,September-13,Windham,9,3,2013,169
2014,October-13,Windham,10,4,2013,147
2014,November-13,Windham,11,5,2013,150
2014,December-13,Windham,12,6,2013,122
2014,January-14,Windham,1,7,2014,154
2014,February-14,Windham,2,8,2014,137
2014,March-14,Windham,3,9,2014,161
2014,April-14,Windham,4,10,2014,162
2014,May-14,Windham,5,11,2014,155
2014,June-14,Windham,6,12,2014,162
2015,July-14,Windham,7,1,2014,197
2015,August-14,Windham,8,2,2014,156
2015,September-14,Windham,9,3,2014,168
2015,October-14,Windham,10,4,2014,197
2015,November-14,Windham,11,5,2014,138
2015,December-14,Windham,12,6,2014,166
2015,January-15,Windham,1,7,2015,162
2015,February-15,Windham,2,8,2015,143
2015,March-15,Windham,3,9,2015,180
2015,April-15,Windham,4,10,2015,161
2015,May-15,Windham,5,11,2015,135
2015,June-15,Windham,6,12,2015,164
2016,July-15,Windham,7,1,2015,188
2016,August-15,Windham,8,2,2015,155
2016,September-15,Windham,9,3,2015,163
2016,October-15,Windham,10,4,2015,139
2016,November-15,Windham,11,5,2015,156
2016,December-15,Windham,12,6,2015,160
2016,January-16,Windham,1,7,2016,148
2016,February-16,Windham,2,8,2016,156
2016,March-16,Windham,3,9,2016,163
2016,April-16,Windham,4,10,2016,169
2016,May-16,Windham,5,11,2016,168
2016,June-16,Windham,6,12,2016,137
2014,July-13,Windsor,7,1,2013,30
2014,August-13,Windsor,8,2,2013,34
2014,September-13,Windsor,9,3,2013,31
2014,October-13,Windsor,10,4,2013,35
2014,November-13,Windsor,11,5,2013,25
2014,December-13,Windsor,12,6,2013,22
2014,January-14,Windsor,1,7,2014,26
2014,February-14,Windsor,2,8,2014,23
2014,March-14,Windsor,3,9,2014,43
2014,April-14,Windsor,4,10,2014,18
2014,May-14,Windsor,5,11,2014,30
2014,June-14,Windsor,6,12,2014,35
2015,July-14,Windsor,7,1,2014,46
2015,August-14,Windsor,8,2,2014,31
2015,September-14,Windsor,9,3,2014,33
2015,October-14,Windsor,10,4,2014,26
2015,November-14,Windsor,11,5,2014,25
2015,December-14,Windsor,12,6,2014,24
2015,January-15,Windsor,1,7,2015,33
2015,February-15,Windsor,2,8,2015,25
2015,March-15,Windsor,3,9,2015,39
2015,April-15,Windsor,4,10,2015,29
2015,May-15,Windsor,5,11,2015,40
2015,June-15,Windsor,6,12,2015,35
2016,July-15,Windsor,7,1,2015,28
2016,August-15,Windsor,8,2,2015,27
2016,September-15,Windsor,9,3,2015,30
2016,October-15,Windsor,10,4,2015,37
2016,November-15,Windsor,11,5,2015,27
2016,December-15,Windsor,12,6,2015,19
2016,January-16,Windsor,1,7,2016,33
2016,February-16,Windsor,2,8,2016,34
2016,March-16,Windsor,3,9,2016,33
2016,April-16,Windsor,4,10,2016,34
2016,May-16,Windsor,5,11,2016,35
2016,June-16,Windsor,6,12,2016,36
2014,July-13,Windsor Locks,7,1,2013,20
2014,August-13,Windsor Locks,8,2,2013,19
2014,September-13,Windsor Locks,9,3,2013,12
2014,October-13,Windsor Locks,10,4,2013,23
2014,November-13,Windsor Locks,11,5,2013,19
2014,December-13,Windsor Locks,12,6,2013,14
2014,January-14,Windsor Locks,1,7,2014,24
2014,February-14,Windsor Locks,2,8,2014,15
2014,March-14,Windsor Locks,3,9,2014,27
2014,April-14,Windsor Locks,4,10,2014,18
2014,May-14,Windsor Locks,5,11,2014,22
2014,June-14,Windsor Locks,6,12,2014,21
2015,July-14,Windsor Locks,7,1,2014,17
2015,August-14,Windsor Locks,8,2,2014,24
2015,September-14,Windsor Locks,9,3,2014,14
2015,October-14,Windsor Locks,10,4,2014,17
2015,November-14,Windsor Locks,11,5,2014,26
2015,December-14,Windsor Locks,12,6,2014,19
2015,January-15,Windsor Locks,1,7,2015,20
2015,February-15,Windsor Locks,2,8,2015,17
2015,March-15,Windsor Locks,3,9,2015,23
2015,April-15,Windsor Locks,4,10,2015,24
2015,May-15,Windsor Locks,5,11,2015,13
2015,June-15,Windsor Locks,6,12,2015,18
2016,July-15,Windsor Locks,7,1,2015,12
2016,August-15,Windsor Locks,8,2,2015,27
2016,September-15,Windsor Locks,9,3,2015,13
2016,October-15,Windsor Locks,10,4,2015,25
2016,November-15,Windsor Locks,11,5,2015,14
2016,December-15,Windsor Locks,12,6,2015,16
2016,January-16,Windsor Locks,1,7,2016,21
2016,February-16,Windsor Locks,2,8,2016,19
2016,March-16,Windsor Locks,3,9,2016,25
2016,April-16,Windsor Locks,4,10,2016,16
2016,May-16,Windsor Locks,5,11,2016,15
2016,June-16,Windsor Locks,6,12,2016,21
2014,July-13,Wolcott,7,1,2013,20
