"","type","lat","lon","dd_lat","dd_lon","feet"
"6600","Starbucks",27.771194,-82.7281,27.757754,-82.736341,5565.96
"6601","Starbucks",25.760538,-80.425304,25.759555,-80.43198,2226.16
"6602","Starbucks",38.885926,-77.019706,38.887258,-77.004676,4305.86
"6603","Starbucks",36.743095,-119.77987,34.891325,-116.999202,1064860.58
"6604","Starbucks",35.317695,-119.054876,34.891325,-116.999202,634162.31
"6605","Starbucks",34.17147,-119.177138,33.225323,-117.392682,642746.78
"6606","Starbucks",33.948726,-116.977192,33.225323,-117.392682,292077.4
"6607","Starbucks",32.820315,-116.961964,32.711667,-117.170458,75303.94
"6608","Starbucks",34.078844,-118.114595,33.225323,-117.392682,380440.92
"6609","Starbucks",34.178939,-118.596746,33.225323,-117.392682,504512.65
"6610","Starbucks",33.775204,-118.152613,33.225323,-117.392682,306121.54
"6611","Starbucks",33.874989,-118.142364,33.225323,-117.392682,328729.12
"6612","Starbucks",44.286788,-88.414686,44.244095,-88.349207,23162.08
"6613","Starbucks",48.78937,-122.508772,41.159306,-111.940207,3894282.05
"6614","Starbucks",37.683599,-77.589731,37.65212,-77.616529,13840.78
"6615","Starbucks",39.062295,-77.470369,39.043891,-77.47222,6723.88
"6616","Starbucks",32.842776,-97.238263,32.844519,-97.18663,15871.48
"6617","Starbucks",29.820012,-95.468286,29.744898,-95.411119,32789.38
"6618","Starbucks",45.419943,-122.739562,41.159306,-111.940207,3264135.74
"6619","Starbucks",41.151858,-73.82909,41.151736,-73.830087,278.15
"6620","Starbucks",40.702695,-73.990904,40.712621,-73.990462,3618.46
"6621","Starbucks",39.465388,-119.783786,36.28456,-115.287645,1739107.78
"6622","Starbucks",40.94573,-74.273149,40.949763,-74.276945,1805.23
"6623","Starbucks",35.789277,-78.870563,35.784914,-78.870364,1589.35
"6624","Starbucks",35.791573,-80.861833,35.815626,-80.876846,9822.82
"6625","Starbucks",35.055269,-80.851382,35.029048,-80.851096,9544.4
"6626","Starbucks",35.904636,-78.937232,35.918735,-78.960033,8481.55
"6627","Starbucks",44.933338,-93.418828,44.023011,-92.464657,414934.03
"6628","Starbucks",43.065543,-86.219626,43.036613,-85.617668,161248.68
"6629","Starbucks",39.0198,-77.0097,38.994437,-77.031127,11064.16
"6630","Starbucks",40.07249,-85.65308,39.927829,-86.010394,113129.59
"6631","Starbucks",41.850753,-87.953798,41.860272,-87.971511,5942.99
"6632","Starbucks",41.539563,-90.520129,41.49136,-90.48582,19919.87
"6633","Starbucks",33.966892,-118.048117,33.225323,-117.392682,335646.86
"6634","Starbucks",32.705985,-117.009365,32.711667,-117.170458,49596.63
"6635","Starbucks",33.22689,-117.30534,33.225323,-117.392682,26717.07
"6636","Starbucks",33.939018,-117.261793,33.225323,-117.392682,262752.72
"6637","Starbucks",34.417503,-119.696805,33.225323,-117.392682,823365.22
"6638","Starbucks",32.798728,-117.2451,32.711667,-117.170458,39115.98
"6639","Starbucks",34.26323,-119.22585,33.225323,-117.392682,673202.88
"6640","Starbucks",38.664536,-121.243991,34.891325,-116.999202,1852324.34
"6641","Starbucks",38.258485,-122.033574,34.891325,-116.999202,1919939.38
"6642","Starbucks",37.5336,-122.293885,34.891325,-116.999202,1833978.99
"6643","Starbucks",45.537298,-122.779562,41.159306,-111.940207,3291442.31
"6644","Starbucks",31.324439,-89.345241,30.399683,-88.993252,354037.84
"6645","Starbucks",38.506867,-90.331317,38.488171,-90.30397,10374.12
"6646","Starbucks",25.697658,-80.163666,25.739175,-80.239514,29177.86
"6647","Starbucks",27.940359,-82.729705,27.939804,-82.729693,201.82
"6648","Starbucks",38.002439,-121.731814,34.891325,-116.999202,1794155.55
"6649","Starbucks",32.764901,-117.197102,32.711667,-117.170458,21030.61
"6650","Starbucks",34.033606,-118.18422,33.225323,-117.392682,380222.21
"6651","Starbucks",33.88773,-118.029256,33.225323,-117.392682,309379.11
"6652","Starbucks",34.064673,-117.96761,33.225323,-117.392682,352008.78
"6653","Starbucks",38.116529,-121.255048,34.891325,-116.999202,1715252.67
"6654","Starbucks",37.873141,-122.510122,34.891325,-116.999202,1951416.57
"6655","Starbucks",34.19207,-117.361518,34.891325,-116.999202,276900.78
"6656","Starbucks",42.347756,-83.057835,42.339596,-83.049527,3726.73
"6657","Starbucks",47.296096,-122.2455,41.159306,-111.940207,3502304.57
"6658","Starbucks",47.485774,-122.272817,41.159306,-111.940207,3548758.38
"6659","Starbucks",47.242768,-122.365142,41.159306,-111.940207,3515118.54
"6660","Starbucks",38.862323,-77.06068,38.860428,-77.056146,1464.01
"6661","Starbucks",37.104473,-76.51043,37.136836,-76.518883,12038.69
"6662","Starbucks",37.651294,-77.621063,37.65212,-77.616529,1346.71
"6663","Starbucks",32.670959,-97.134043,32.665782,-97.133868,1884.38
"6664","Starbucks",29.755273,-95.363045,29.744898,-95.411119,15715.76
"6665","Starbucks",32.973623,-97.037556,33.01327,-97.072105,17897.9
"6666","Starbucks",29.731248,-95.47513,29.705737,-95.474346,9281.06
"6667","Starbucks",42.06819,-80.097242,42.06951,-80.10427,1967.98
"6668","Starbucks",41.380053,-81.735208,41.377083,-81.734362,1106.83
"6669","Starbucks",40.725554,-73.516363,40.725851,-73.506711,2677.48
"6670","Starbucks",36.056258,-115.08449,36.100608,-115.102128,16965.97
"6671","Starbucks",47.909309,-97.044523,44.828014,-91.545162,1785339.01
"6672","Starbucks",45.685912,-122.600962,41.159306,-111.940207,3273892.85
"6673","Starbucks",47.092827,-122.645776,41.159306,-111.940207,3541627.49
"6674","Starbucks",47.5842,-122.333936,41.159306,-111.940207,3582383.4
"6675","Starbucks",47.289394,-122.316294,41.159306,-111.940207,3515120.97
"6676","Starbucks",26.188933,-98.232865,25.922155,-97.484668,264090.4
"6677","Starbucks",43.940008,-69.977523,43.937024,-69.971489,1926.04
"6678","Starbucks",29.611471,-90.754127,29.98497,-90.25638,208272.21
"6679","Starbucks",43.579034,-116.17448,41.159306,-111.940207,1444326.71
"6680","Starbucks",47.714486,-116.895567,41.159306,-111.940207,2716446.36
"6681","Starbucks",30.317699,-81.557763,30.323751,-81.530896,8758.53
"6682","Starbucks",41.3687,-72.2297,41.353425,-72.210238,7715.14
"6683","Starbucks",36.836037,-119.80765,34.891325,-116.999202,1092480.99
"6684","Starbucks",33.592594,-117.123785,33.225323,-117.392682,156828.14
"6685","Starbucks",33.722805,-118.041798,33.225323,-117.392682,268244.2
"6686","Starbucks",33.583449,-117.632236,33.225323,-117.392682,149424.53
"6687","Starbucks",38.052363,-121.375273,34.891325,-116.999202,1725900.26
"6688","Starbucks",37.998169,-121.873553,34.891325,-116.999202,1825724.8
"6689","Starbucks",38.663043,-121.741101,34.891325,-116.999202,1952521.91
"6690","Starbucks",40.873566,-73.908516,40.877016,-73.906547,1369.87
"6691","Starbucks",42.990322,-88.047809,42.991848,-88.047258,575.4
"6692","Starbucks",38.812279,-77.184005,38.829777,-77.190307,6621.17
"6693","Starbucks",34.976351,-80.989665,34.975804,-81.024959,10575.57
"6694","Starbucks",40.031944,-83.01555,40.085578,-82.957042,25494.75
"6695","Starbucks",43.028587,-77.442642,43.0689,-77.441709,14695.57
"6696","Starbucks",36.125953,-115.189503,36.09946,-115.241092,18034.54
"6697","Starbucks",36.23939,-115.116451,36.259493,-115.180311,20203.1
"6698","Starbucks",40.821723,-74.327759,40.819225,-74.328643,942.44
"6699","Starbucks",36.4324,-77.6388,36.365818,-77.674731,26446.52
"6700","Starbucks",44.834936,-68.744854,44.839658,-68.747566,1859.83
"6701","Starbucks",42.519991,-71.093858,42.517937,-71.091909,914.59
"6702","Starbucks",38.854944,-94.669247,38.855013,-94.675214,1699.51
"6703","Starbucks",41.470751,-90.479905,41.49136,-90.48582,7682.51
"6704","Starbucks",41.712027,-93.580609,41.746397,-93.60048,13648.54
"6705","Starbucks",41.198997,-73.133723,41.199067,-73.129694,1109.08
"6706","Starbucks",38.698829,-121.18987,34.891325,-116.999202,1850883.39
"6707","Starbucks",40.940365,-124.101334,34.891325,-116.999202,3006225.13
"6708","Starbucks",39.4349,-123.80579,34.891325,-116.999202,2581446.91
"6709","Starbucks",37.061299,-122.007623,34.891325,-116.999202,1679040.82
"6710","Starbucks",39.152012,-123.195542,34.891325,-116.999202,2382002.28
"6711","Starbucks",37.503735,-121.97646,34.891325,-116.999202,1749285.08
"6712","Starbucks",35.393067,-118.966966,34.891325,-116.999202,616007.56
"6713","Starbucks",33.72185,-117.826407,33.225323,-117.392682,223919.18
"6714","Starbucks",33.759676,-117.852846,33.225323,-117.392682,239776.3
"6715","Starbucks",34.106478,-117.806452,33.225323,-117.392682,344483.7
"6716","Starbucks",33.610479,-112.147505,33.612133,-112.185404,11554.92
"6717","Starbucks",40.753887,-73.978719,40.754408,-73.977327,429.85
"6718","Starbucks",40.753176,-73.974975,40.7525,-73.97329,527.83
"6719","Starbucks",40.759285,-73.973516,40.759178,-73.970529,828.42
"6720","Starbucks",40.76201,-73.978533,40.76255,-73.976814,515.24
"6721","Starbucks",40.760875,-73.979729,40.759305,-73.981448,744.3
"6722","Starbucks",40.760757,-73.979621,40.759305,-73.981448,732.14
"6723","Starbucks",40.713962,-74.015573,40.714155,-74.008661,1917.46
"6724","Starbucks",40.709264,-74.010511,40.709935,-74.010168,262.31
"6725","Starbucks",34.050095,-118.253138,33.225323,-117.392682,398335.66
"6726","Starbucks",34.058851,-118.417272,33.225323,-117.392682,435026.08
"6727","Starbucks",34.061043,-118.414938,33.225323,-117.392682,435071.54
"6728","Starbucks",34.0556,-118.245393,33.225323,-117.392682,398301.82
"6729","Starbucks",34.055609,-118.245436,33.225323,-117.392682,398312.83
"6730","Starbucks",34.0593,-118.412792,33.225323,-117.392682,434163.33
"6731","Starbucks",34.05338,-118.253479,33.225323,-117.392682,399302
"6732","Starbucks",34.053398,-118.253474,33.225323,-117.392682,399305.92
"6733","Starbucks",34.0534,-118.253473,33.225323,-117.392682,399306.27
"6734","Starbucks",37.797711,-122.401101,34.891325,-116.999202,1910151.44
"6735","Starbucks",37.79357,-122.397275,34.891325,-116.999202,1908414.86
"6736","Starbucks",37.792692,-122.40368,34.891325,-116.999202,1909815.86
"6737","Starbucks",37.791747,-122.397528,34.891325,-116.999202,1908125.34
"6738","Starbucks",37.870446,-122.266046,34.891325,-116.999202,1891632.32
"6739","Starbucks",37.791776,-122.398263,34.891325,-116.999202,1908311.13
"6740","Starbucks",37.764211,-122.456249,34.891325,-116.999202,1917300.46
"6741","Starbucks",37.794606,-122.402695,34.891325,-116.999202,1909943.22
"6742","Starbucks",37.760993,-122.434749,34.891325,-116.999202,1911386.63
"6743","Starbucks",37.79413,-122.394795,34.891325,-116.999202,1907915.11
"6744","Starbucks",37.81047,-122.26922,34.891325,-116.999202,1880472.03
"6745","Starbucks",39.65309,-104.914322,39.721942,-104.987095,32380.7
"6746","Starbucks",33.052298,-117.266458,33.225323,-117.392682,73870.36
"6747","Starbucks",39.56785,-104.92282,39.627787,-104.795177,42077.3
"6748","Starbucks",32.898154,-79.820103,32.823199,-79.839811,27936.09
"6749","Starbucks",37.363686,-121.922408,34.891325,-116.999202,1709650.76
"6750","Starbucks",32.868837,-79.780756,32.823199,-79.839811,24591.16
"6751","Starbucks",40.745001,-111.899661,40.760925,-111.884828,7109.79
"6752","Starbucks",37.363686,-121.922408,34.891325,-116.999202,1709650.76
"6753","Starbucks",35.339372,-119.035216,34.891325,-116.999202,630378.96
"6754","Starbucks",40.76559,-73.825886,40.766792,-73.827575,640.85
"6755","Starbucks",39.08477,-84.4729,39.10084,-84.51188,12516.79
"6756","Starbucks",34.272928,-118.799611,33.225323,-117.392682,572920.57
"6757","Starbucks",34.17055,-118.54045,33.225323,-117.392682,490090.02
"6758","Starbucks",33.7142,-112.1087,33.68236,-112.100482,11853.24
"6759","Starbucks",40.707488,-74.011244,40.70684,-74.00879,720.17
"6760","Starbucks",42.218684,-71.023694,42.22254,-71.02391,1406.46
"6761","Starbucks",34.749265,-92.341303,34.768387,-92.350862,7528.79
"6762","Starbucks",41.710316,-85.983763,41.723986,-85.973622,5699.06
"6763","Starbucks",31.499433,-97.159278,32.0794,-97.0552,213451.24
"6764","Starbucks",33.173575,-96.642455,33.167334,-96.666121,7589.83
"6765","Starbucks",36.332823,-86.619564,36.31801,-86.600875,7706.78
"6766","Starbucks",32.829758,-79.83436,32.823199,-79.839811,2915.4
"6767","Starbucks",40.262881,-80.173129,40.33676,-80.023727,49609.11
"6768","Starbucks",40.757662,-73.985721,40.759538,-73.98369,885.3
"6769","Starbucks",40.764046,-73.98223,40.763367,-73.981658,293.78
"6770","Starbucks",36.115157,-115.118143,36.113777,-115.119562,654.28
"6771","Starbucks",35.114617,-106.533674,35.130026,-106.550852,7605.77
"6772","Starbucks",39.464387,-76.635743,39.463894,-76.635972,190.86
"6773","Starbucks",42.404329,-71.081279,42.406108,-71.082258,700.19
"6774","Starbucks",30.211092,-90.949648,30.356803,-91.108819,73026.39
"6775","Starbucks",30.308081,-89.824728,30.004209,-90.179891,157526.72
"6776","Starbucks",30.258007,-81.526249,30.266173,-81.557517,10309.05
"6777","Starbucks",39.471527,-104.89524,39.627787,-104.795177,63529.83
"6778","Starbucks",37.761411,-121.434439,34.891325,-116.999202,1672624.51
"6779","Starbucks",37.677763,-120.976245,34.891325,-116.999202,1549918.48
"6780","Starbucks",37.983864,-121.346664,34.891325,-116.999202,1703487.1
"6781","Starbucks",36.938587,-121.77797,34.891325,-116.999202,1599091.11
"6782","Starbucks",37.143977,-121.664508,34.891325,-116.999202,1604742.83
"6783","Starbucks",32.321848,-110.928719,32.349137,-110.975982,17654.86
"6784","Starbucks",33.284781,-111.840683,33.275446,-111.858012,6291.98
"6785","Starbucks",33.712881,-112.112323,33.68236,-112.100482,11676.06
"6786","Starbucks",61.144874,-149.86312,41.159306,-111.940207,11089730.27
"6787","Starbucks",41.896968,-87.626431,41.892827,-87.622635,1829.02
"6788","Starbucks",39.711244,-104.972985,39.721942,-104.987095,5562.6
"6789","Starbucks",43.074946,-89.447565,43.058799,-89.400177,13964.37
"6790","Starbucks",43.319373,-87.925937,43.118668,-87.91191,73251.48
"6791","Starbucks",47.041913,-122.933974,41.159306,-111.940207,3591554.36
"6792","Starbucks",40.558512,-111.892498,40.527363,-111.874423,12410.53
"6793","Starbucks",40.238688,-76.934735,40.249986,-76.922817,5292.45
"6794","Starbucks",40.758144,-73.974267,40.758315,-73.970706,988.5
"6795","Starbucks",40.207924,-74.694803,40.207367,-74.69603,398.28
"6796","Starbucks",39.432398,-75.038723,39.44477,-75.041757,4587.31
"6797","Starbucks",35.60592,-77.411932,35.574794,-77.41851,11497.95
"6798","Starbucks",35.983203,-80.023799,35.983049,-80.017319,1918.09
"6799","Starbucks",46.849777,-96.767191,44.023011,-92.464657,1510321.37
"6800","Starbucks",44.71348,-93.280162,44.023011,-92.464657,329913.53
"6801","Starbucks",42.152717,-71.404726,42.151055,-71.411683,1981.39
"6802","Starbucks",43.145412,-86.20571,43.036613,-85.617668,162009.97
"6803","Starbucks",42.53507,-71.741658,42.538267,-71.743819,1302.62
"6804","Starbucks",37.975102,-87.473584,37.744157,-87.115526,133263.84
"6805","Starbucks",41.964528,-87.70884,41.969103,-87.708152,1677.67
"6806","Starbucks",41.7571,-88.250305,41.75832,-88.251013,484.73
"6807","Starbucks",42.512772,-92.433986,42.034726,-91.684755,267338.84
"6808","Starbucks",41.631182,-93.698164,41.636805,-93.697965,2049.71
"6809","Starbucks",28.90815,-81.97427,28.940661,-81.949871,14166.38
"6810","Starbucks",32.872929,-117.21751,32.711667,-117.170458,60430.66
"6811","Starbucks",37.369932,-118.395656,36.28456,-115.287645,991745.77
"6812","Starbucks",34.282084,-118.778554,33.225323,-117.392682,570383.08
"6813","Starbucks",33.940286,-117.278735,33.225323,-117.392682,262476.85
"6814","Starbucks",32.780619,-116.956496,32.711667,-117.170458,70410.18
"6815","Starbucks",34.11209,-117.533461,33.225323,-117.392682,325526.2
"6816","Starbucks",33.748136,-117.869857,33.225323,-117.392682,239504.01
"6817","Starbucks",61.217735,-149.8938,41.159306,-111.940207,11105359.81
"6818","Starbucks",34.017914,-84.563969,34.035906,-84.572133,6999.4
"6819","Starbucks",46.262994,-119.266417,41.159306,-111.940207,2683666.8
"6820","Starbucks",47.656716,-117.238509,41.159306,-111.940207,2742184.23
"6821","Starbucks",47.7454,-122.6362,41.159306,-111.940207,3677252.79
"6822","Starbucks",40.705754,-112.024454,40.712532,-112.024319,2469.75
"6823","Starbucks",29.469756,-98.620444,29.408437,-98.629399,22480.71
"6824","Starbucks",32.860615,-97.316012,32.844519,-97.18663,40164.3
"6825","Starbucks",35.979034,-86.563249,35.971965,-86.493796,20711.91
"6826","Starbucks",36.048462,-86.658565,36.045645,-86.661332,1311.81
"6827","Starbucks",36.060228,-95.973967,35.624953,-97.486219,475406.51
"6828","Starbucks",35.460843,-97.62052,35.511079,-97.599188,19357.88
"6829","Starbucks",35.318303,-106.543176,35.130026,-106.550852,68570.13
"6830","Starbucks",44.08353,-93.241454,44.023011,-92.464657,205413.4
"6831","Starbucks",39.854695,-86.085499,39.825914,-86.046343,15192.88
"6832","Starbucks",39.957052,-86.112996,39.960702,-86.126342,3970.55
"6833","Starbucks",40.699431,-89.612786,40.695217,-89.623,3221.63
"6834","Starbucks",41.6054,-88.2031,41.641182,-88.201991,13042.24
"6835","Starbucks",39.694355,-104.941008,39.721942,-104.987095,16404.87
"6836","Starbucks",39.690887,-105.117171,39.747723,-105.053425,27389.93
"6837","Starbucks",37.285824,-121.98296,34.891325,-116.999202,1710891.19
"6838","Starbucks",37.846619,-122.291674,34.891325,-116.999202,1893070.76
"6839","Starbucks",37.714827,-122.141685,34.891325,-116.999202,1830628.58
"6840","Starbucks",37.594984,-122.385842,34.891325,-116.999202,1868249.66
"6841","Starbucks",35.641867,-120.687022,34.891325,-116.999202,1134224.12
"6842","Starbucks",33.475386,-117.127664,33.225323,-117.392682,121778.11
"6843","Starbucks",34.071578,-117.204127,34.891325,-116.999202,304671.76
"6844","Starbucks",32.740229,-116.940965,32.711667,-117.170458,71341.38
"6845","Starbucks",32.7703,-117.025696,32.711667,-117.170458,49361.96
"6846","Starbucks",33.975069,-117.560902,33.225323,-117.392682,277597.59
"6847","Starbucks",32.20824,-110.788975,32.2213,-110.7901,4764.17
"6848","Starbucks",39.039955,-83.9248,39.123102,-84.136324,67252.29
"6849","Starbucks",41.986076,-87.885586,41.993982,-87.870213,5076.16
"6850","Starbucks",47.664083,-122.283518,41.159306,-111.940207,3590140.1
"6851","Starbucks",47.823849,-122.271342,41.159306,-111.940207,3623595.37
"6852","Starbucks",36.858956,-75.979048,36.840282,-75.996141,8440.53
"6853","Starbucks",30.166054,-95.461136,30.017874,-95.44132,54255.62
"6854","Starbucks",33.457515,-94.087905,32.273345,-93.400176,479830.88
"6855","Starbucks",30.532856,-97.78815,30.48059,-97.83372,23819.13
"6856","Starbucks",36.014357,-84.255578,35.951323,-84.155748,37403.36
"6857","Starbucks",39.950214,-75.157194,39.95122,-75.156547,408.91
"6858","Starbucks",39.94789,-75.153404,39.949595,-75.154266,666.47
"6859","Starbucks",39.928949,-82.83063,40.048236,-82.864542,44481.83
"6860","Starbucks",41.52786,-83.639869,41.537418,-83.467122,47426.13
"6861","Starbucks",40.738649,-96.680218,41.205788,-96.07992,237589.2
"6862","Starbucks",35.9022,-78.7894,35.88757,-78.744092,14438.57
"6863","Starbucks",42.98839,-83.740506,42.731558,-83.38015,134529.39
"6864","Starbucks",42.389322,-71.141328,42.389806,-71.142593,384.58
"6865","Starbucks",39.774134,-85.996271,39.825914,-86.046343,23531.38
"6866","Starbucks",39.75184,-89.707419,39.801107,-89.686516,18884.02
"6867","Starbucks",25.866978,-80.293387,25.866657,-80.306088,4178.22
"6868","Starbucks",27.176663,-80.236159,27.165479,-80.226995,5040.72
"6869","Starbucks",25.934608,-80.293696,25.925491,-80.293459,3314.72
"6870","Starbucks",28.18665,-82.440309,28.185359,-82.440081,475.11
"6871","Starbucks",27.236904,-80.271708,27.254874,-80.278147,6859.7
"6872","Starbucks",39.877923,-104.984346,39.855191,-104.97871,8430.63
"6873","Starbucks",33.580807,-117.667274,33.225323,-117.392682,154130.51
"6874","Starbucks",36.603015,-119.460394,34.891325,-116.999202,959978.09
"6875","Starbucks",35.354468,-119.094268,34.891325,-116.999202,648803.91
"6876","Starbucks",34.133568,-117.638131,34.891325,-116.999202,336315.82
"6877","Starbucks",37.378644,-122.046436,34.891325,-116.999202,1743581.79
"6878","Starbucks",32.337193,-111.049968,32.353903,-111.094165,14942.79
"6879","Starbucks",34.472418,-114.342253,35.17692,-113.7898,305356.72
"6880","Starbucks",36.356827,-94.21324,36.3569,-94.184987,8319.82
"6881","Starbucks",37.965438,-122.34454,34.891325,-116.999202,1929638.77
"6882","Starbucks",38.422182,-82.443737,39.25375,-81.55397,394924.67
"6883","Starbucks",47.664574,-117.282444,41.159306,-111.940207,2750391.42
"6884","Starbucks",47.856967,-122.220306,41.159306,-111.940207,3621293.72
"6885","Starbucks",47.563776,-122.625355,41.159306,-111.940207,3635755.45
"6886","Starbucks",39.953474,-75.17233,39.952153,-75.173625,602.82
"6887","Starbucks",39.999106,-78.245248,39.999074,-78.235464,2741.18
"6888","Starbucks",42.072099,-80.098579,42.06951,-80.10427,1810.48
"6889","Starbucks",44.989825,-124.005785,41.159306,-111.940207,3508684.22
"6890","Starbucks",44.637121,-124.05309,41.159306,-111.940207,3480257.19
"6891","Starbucks",45.436815,-122.574164,41.159306,-111.940207,3228186.84
"6892","Starbucks",40.600007,-73.654131,40.60543,-73.649378,2376.04
"6893","Starbucks",39.460735,-74.494675,39.466352,-74.497859,2234.81
"6894","Starbucks",43.906208,-69.9157,43.906779,-69.920212,1207.25
"6895","Starbucks",39.447348,-77.384378,39.442583,-77.436094,14708.32
"6896","Starbucks",38.405407,-75.568704,38.415333,-75.567023,3646.9
"6897","Starbucks",41.786082,-88.376198,41.800246,-88.375808,5162.51
"6898","Starbucks",41.652555,-88.204478,41.65331,-88.20693,724.39
"6899","Starbucks",43.617477,-116.355159,41.159306,-111.940207,1491347.86
"6900","Starbucks",43.599566,-116.393351,41.159306,-111.940207,1495854.74
"6901","Starbucks",38.910817,-104.715281,38.836053,-104.775533,32183.44
"6902","Starbucks",35.034718,-120.48607,34.891325,-116.999202,1046042.32
"6903","Starbucks",38.425277,-121.482313,34.891325,-116.999202,1839302.68
"6904","Starbucks",33.610625,-114.604954,35.17692,-113.7898,620822.52
"6905","Starbucks",34.607218,-118.147264,34.891325,-116.999202,360057.27
"6906","Starbucks",33.658481,-117.970136,33.225323,-117.392682,236382.91
"6907","Starbucks",37.635972,-122.41878,34.891325,-116.999202,1884014.86
"6908","Starbucks",33.982333,-118.248954,33.225323,-117.392682,379295.4
"6909","Starbucks",42.988494,-87.883449,42.958792,-87.911708,13205.98
"6910","Starbucks",33.152628,-96.861997,33.152625,-96.865339,1022.91
"6911","Starbucks",30.065103,-95.435079,30.017874,-95.44132,17290.01
"6912","Starbucks",44.105145,-103.21156,41.115568,-100.761932,1273444.59
"6913","Starbucks",40.750628,-73.979265,40.750157,-73.981324,595.74
"6914","Starbucks",40.66923,-74.479913,40.669774,-74.479941,198.35
"6915","Starbucks",42.932761,-72.288682,42.932606,-72.285729,792.87
"6916","Starbucks",34.255287,-88.744651,35.068324,-89.760782,425368.51
"6917","Starbucks",42.175642,-72.575957,42.179797,-72.578114,1623.16
"6918","Starbucks",28.078439,-80.648966,28.078884,-80.632175,5417.09
"6919","Starbucks",26.10086,-80.127404,26.102296,-80.137222,3264.15
"6920","Starbucks",26.528238,-80.0901,26.52763,-80.088451,582.74
"6921","Starbucks",30.448698,-84.309699,30.441563,-84.290702,6524.86
"6922","Starbucks",34.821056,-82.279987,34.822066,-82.284543,1416.03
"6923","Starbucks",26.150927,-80.322805,26.167598,-80.29758,10256.01
"6924","Starbucks",38.642637,-121.532827,34.891325,-116.999202,1904463.87
"6925","Starbucks",38.562509,-121.768922,34.891325,-116.999202,1933504.16
"6926","Starbucks",33.999192,-118.078923,33.225323,-117.392682,350652.83
"6927","Starbucks",39.144658,-121.591277,34.891325,-116.999202,2047747.37
"6928","Starbucks",39.144626,-121.587804,34.891325,-116.999202,2047076.09
"6929","Starbucks",47.445882,-122.152456,41.159306,-111.940207,3516207.8
"6930","Starbucks",41.520791,-81.439185,41.519663,-81.470732,8648.98
"6931","Starbucks",41.002644,-73.681335,40.994897,-73.673939,3483.58
"6932","Starbucks",35.174546,-106.578023,35.130026,-106.550852,18126.59
"6933","Starbucks",42.279464,-83.748704,42.230459,-83.644273,33440.92
"6934","Starbucks",30.288036,-81.44104,30.287688,-81.444446,1082.49
"6935","Starbucks",34.188004,-118.912149,33.225323,-117.392682,579888.34
"6936","Starbucks",32.726182,-117.169499,32.711667,-117.170458,5289.45
"6937","Starbucks",32.1632,-110.99224,32.133587,-111.000008,11038.6
"6938","Starbucks",34.457481,-93.062615,34.474138,-93.060333,6101.2
"6939","Starbucks",47.191895,-122.406919,41.159306,-111.940207,3512932.62
"6940","Starbucks",33.988944,-118.213774,33.225323,-117.392682,373791.91
"6941","Starbucks",33.975382,-118.124311,33.225323,-117.392682,352322.94
"6942","Starbucks",42.882566,-87.912236,42.87216,-87.94658,9956.7
"6943","Starbucks",47.732951,-122.291903,41.159306,-111.940207,3607131.53
"6944","Starbucks",47.296483,-122.381349,41.159306,-111.940207,3529752.36
"6945","Starbucks",37.351415,-79.183848,37.343966,-79.235069,15134.86
"6946","Starbucks",36.763157,-76.250743,36.767956,-76.251884,1778.94
"6947","Starbucks",38.655911,-77.285394,38.653811,-77.310367,7172.75
"6948","Starbucks",32.678409,-97.197347,32.665782,-97.133868,20067.62
"6949","Starbucks",44.05585,-121.263373,41.159306,-111.940207,2720888.67
"6950","Starbucks",40.772357,-73.949922,40.774197,-73.948492,778.65
"6951","Starbucks",40.756643,-73.985904,40.755293,-73.98925,1049.41
"6952","Starbucks",39.439964,-119.75055,36.28456,-115.287645,1725959.26
"6953","Starbucks",39.520286,-119.810132,36.28456,-115.287645,1757750.87
"6954","Starbucks",35.594695,-80.868041,35.595844,-80.876421,2526.38
"6955","Starbucks",38.723946,-76.658842,38.810684,-76.700882,33788.83
"6956","Starbucks",30.417756,-91.051933,30.420455,-91.055166,1415
"6957","Starbucks",38.421272,-96.21841,38.094632,-96.579857,157869.37
"6958","Starbucks",34.296444,-83.852738,34.29386,-83.82953,7072.71
"6959","Starbucks",33.8738,-84.01382,33.856185,-84.001885,7363.41
"6960","Starbucks",38.899599,-77.047342,38.897503,-77.050196,1114.72
"6961","Starbucks",39.750301,-105.053615,39.747723,-105.053425,940.62
"6962","Starbucks",39.816815,-105.080949,39.858174,-105.082356,15071.44
"6963","Starbucks",37.823451,-122.004505,34.891325,-116.999202,1819399.64
"6964","Starbucks",33.729605,-116.972096,33.225323,-117.392682,223879.92
"6965","Starbucks",32.791545,-115.570174,32.711667,-117.170458,492878.31
"6966","Starbucks",32.628593,-116.965745,32.711667,-117.170458,69874.2
"6967","Starbucks",34.063158,-118.01938,33.225323,-117.392682,359633.76
"6968","Starbucks",32.680703,-115.499509,32.711667,-117.170458,514188.24
"6969","Starbucks",34.085445,-117.870901,33.225323,-117.392682,345175.65
"6970","Starbucks",34.200061,-118.867525,33.225323,-117.392682,571819.23
"6971","Starbucks",32.236375,-110.858401,32.250474,-110.893153,11906.69
"6972","Starbucks",32.220634,-110.837532,32.206692,-110.878094,13532.24
"6973","Starbucks",39.122176,-77.235176,39.116865,-77.252654,5322.95
"6974","Starbucks",42.363719,-71.087931,42.362433,-71.083247,1349.91
"6975","Starbucks",42.330258,-71.194991,42.330758,-71.192832,611.59
